timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1756130400,Aug 25 2025 - 2:00pm,incomplete,N/A,Woking,York City,N/A,5,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05,1.53,0.00,0.00,1.75,25,75,25,0,0,0,25,75,75,7.50,4.50,4.80,3.90,1.62,1.22,1.78,2.78,5.14,1.83,1.86,N/A
1756553400,Aug 30 2025 - 11:30am,incomplete,N/A,Solihull Moors,Southend United,N/A,6,0.50,3.00,0.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.52,0.00,0.00,3.50,50,75,75,50,25,25,75,75,100,7.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Damson Park
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Halifax Town,Yeovil Town,N/A,6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.33,0.00,0.00,2.25,50,75,50,0,0,50,50,25,100,6.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Shay Stadium
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Sutton United,Carlisle United,N/A,6,0.50,3.00,0.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,1.89,0.00,0.00,2.00,25,50,25,25,25,25,50,50,50,16.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Borough Sports Ground
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Morecambe,Woking,N/A,6,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,1.09,0.00,0.00,3.25,75,100,100,25,0,100,100,25,100,7.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Globe Arena
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Eastleigh,Altrincham,N/A,6,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,1.67,0.00,0.00,2.50,50,100,50,0,0,75,75,25,75,7.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Silverlake Stadium
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Wealdstone,Rochdale,N/A,6,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.74,0.00,0.00,2.25,42,84,42,0,0,17,75,50,84,9.67,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Truro City,Boston United,N/A,6,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.18,0.00,0.00,2.50,25,75,25,25,25,0,25,75,100,7.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Hartlepool United,Boreham Wood,N/A,6,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.70,0.00,0.00,4.25,50,100,75,50,50,25,100,50,100,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Braintree Town,Forest Green Rovers,N/A,6,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,1.91,0.00,0.00,2.75,50,75,75,25,0,50,75,25,100,13.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ironmongery Direct Stadium
1756562400,Aug 30 2025 - 2:00pm,incomplete,N/A,Gateshead,Aldershot Town,N/A,6,1.50,1.50,1.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.94,2.27,0.00,0.00,4.25,75,100,100,50,50,50,100,100,100,9.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gateshead International Stadium
1756571400,Aug 30 2025 - 4:30pm,incomplete,N/A,Brackley Town,Scunthorpe United,N/A,6,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.46,0.00,0.00,3.00,75,75,75,25,25,50,100,50,50,7.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,York City,Rochdale,N/A,7,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.05,1.74,0.00,0.00,3.25,75,100,75,50,0,50,75,100,100,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,Eastleigh,Scunthorpe United,N/A,7,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,1.46,0.00,0.00,3.00,50,100,50,25,25,75,75,50,50,9.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Silverlake Stadium
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,Solihull Moors,Yeovil Town,N/A,7,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.33,0.00,0.00,3.25,50,75,50,50,25,25,50,75,100,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Damson Park
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,Wealdstone,Southend United,N/A,7,2.00,3.00,2.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.52,0.00,0.00,2.00,17,59,42,0,0,17,75,25,84,10.17,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grosvenor Vale
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,Braintree Town,Tamworth,N/A,7,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,1.30,0.00,0.00,2.25,25,75,50,0,0,25,75,25,100,6.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ironmongery Direct Stadium
1756838700,Sep 02 2025 - 6:45pm,incomplete,N/A,Morecambe,Forest Green Rovers,N/A,7,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,1.91,0.00,0.00,3.25,100,100,100,25,0,75,100,25,100,14.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Globe Arena
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Hartlepool United,Boston United,N/A,7,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.18,0.00,0.00,3.00,25,100,50,25,25,25,75,50,100,6.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Sutton United,Boreham Wood,N/A,7,0.50,1.00,0.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,1.70,0.00,0.00,4.25,75,75,75,75,75,25,75,75,75,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Borough Sports Ground
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Truro City,Aldershot Town,N/A,7,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,2.27,0.00,0.00,3.50,50,75,50,50,50,50,50,75,100,12.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Plainmoor Ground
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Gateshead,Altrincham,N/A,7,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.94,1.67,0.00,0.00,3.00,75,100,100,0,0,50,100,50,100,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gateshead International Stadium
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Brackley Town,Carlisle United,N/A,7,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.89,0.00,0.00,1.75,25,50,25,0,0,0,75,50,50,12.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1756925100,Sep 03 2025 - 6:45pm,incomplete,N/A,Halifax Town,Woking,N/A,7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.09,0.00,0.00,3.25,75,100,100,25,0,100,100,25,100,5.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Shay Stadium
1757158200,Sep 06 2025 - 11:30am,incomplete,N/A,Altrincham,Sutton United,N/A,8,1.50,0.50,1.50,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.82,0.84,0.00,0.00,3.75,50,100,75,75,25,100,100,75,75,8.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The J. Davidson Stadium
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Tamworth,Eastleigh,N/A,8,1.50,1.50,1.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.24,0.00,0.00,2.75,50,75,50,25,25,50,100,25,25,6.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Lamb Ground
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Boston United,Solihull Moors,N/A,8,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.43,0.00,0.00,1.00,25,25,0,0,0,0,50,25,25,11.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Jakemans Stadium
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Woking,Gateshead,N/A,8,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05,0.87,0.00,0.00,2.75,25,100,50,25,0,50,75,75,75,6.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Forest Green Rovers,Hartlepool United,N/A,8,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.37,0.98,0.00,0.00,2.00,0,75,25,25,0,50,50,50,50,13.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The New Lawn
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Scunthorpe United,Wealdstone,N/A,8,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.98,0.00,0.00,3.50,100,100,100,50,0,50,100,100,100,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Glanford Park
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Southend United,Halifax Town,N/A,8,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.17,0.00,0.00,1.67,17,59,34,0,0,34,75,0,59,6.50,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Roots Hall Stadium
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Carlisle United,Truro City,N/A,8,1.00,0.00,1.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,0.83,0.00,0.00,3.00,50,100,25,25,25,25,75,50,75,11.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Brunton Park
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Boreham Wood,Morecambe,N/A,8,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,0.00,0.00,0.00,1.25,25,50,25,0,0,25,25,25,50,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Meadow Park
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Rochdale,Braintree Town,N/A,8,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.98,1.41,0.00,0.00,3.00,50,100,75,25,0,75,100,25,100,9.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Crown Oil Arena
1757167200,Sep 06 2025 - 2:00pm,incomplete,N/A,Yeovil Town,York City,N/A,8,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1.53,0.00,0.00,1.25,25,50,25,0,0,0,25,50,50,10.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Huish Park Stadium
1757176200,Sep 06 2025 - 4:30pm,incomplete,N/A,Aldershot Town,Brackley Town,N/A,8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,2.13,0.00,0.00,4.00,100,100,100,50,50,0,100,100,100,15.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Electrical Services Stadium
1757443500,Sep 09 2025 - 6:45pm,incomplete,N/A,York City,Tamworth,N/A,6,1.00,0.00,1.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.05,1.30,0.00,0.00,3.25,75,100,75,50,0,50,100,75,100,10.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Forest Green Rovers,Scunthorpe United,N/A,9,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.37,1.46,0.00,0.00,3.50,50,100,75,50,25,75,75,75,75,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The New Lawn
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Carlisle United,Aldershot Town,N/A,9,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,2.27,0.00,0.00,4.75,100,100,75,75,75,50,75,100,100,14.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Brunton Park
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Boreham Wood,Altrincham,N/A,9,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.67,0.00,0.00,2.75,75,100,75,0,0,75,75,25,100,8.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Meadow Park
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Wealdstone,Gateshead,N/A,9,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,0.87,0.00,0.00,2.50,17,84,42,25,0,67,100,25,59,9.17,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grosvenor Vale
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Yeovil Town,Woking,N/A,9,2.00,0.00,2.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1.09,0.00,0.00,2.50,50,75,75,25,0,50,75,50,75,9.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Huish Park Stadium
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Hartlepool United,Brackley Town,N/A,9,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,2.13,0.00,0.00,2.75,50,100,75,0,0,25,100,50,100,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Solihull Moors,Morecambe,N/A,9,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,0.00,0.00,0.00,2.50,50,50,50,50,25,25,50,50,50,2.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Damson Park
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Truro City,Rochdale,N/A,9,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.74,0.00,0.00,2.00,25,75,25,0,0,0,25,75,100,9.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Plainmoor Ground
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Southend United,Boston United,N/A,9,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.18,0.00,0.00,2.25,25,75,25,25,25,0,50,50,75,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Roots Hall Stadium
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Halifax Town,Eastleigh,N/A,9,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.24,0.00,0.00,3.00,75,75,75,25,25,50,100,25,75,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Shay Stadium
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Braintree Town,York City,N/A,9,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,1.53,0.00,0.00,1.50,0,50,25,0,0,25,25,25,75,7.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ironmongery Direct Stadium
1757772000,Sep 13 2025 - 2:00pm,incomplete,N/A,Sutton United,Tamworth,N/A,9,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,1.30,0.00,0.00,2.50,50,75,50,25,25,25,75,50,75,12.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Borough Sports Ground
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Brackley Town,Sutton United,N/A,10,3.00,0.50,3.00,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,0.84,0.00,0.00,3.00,50,75,75,50,0,50,100,75,75,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Gateshead,Halifax Town,N/A,10,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.94,1.17,0.00,0.00,2.67,42,84,84,0,0,34,100,50,84,7.00,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gateshead International Stadium
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,York City,Solihull Moors,N/A,10,1.00,1.00,1.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.05,1.43,0.00,0.00,2.50,75,75,50,50,0,50,50,75,75,11.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Aldershot Town,Hartlepool United,N/A,10,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,0.98,0.00,0.00,3.00,50,75,50,50,50,25,75,50,50,10.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Electrical Services Stadium
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Morecambe,Wealdstone,N/A,10,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,1.98,0.00,0.00,3.00,100,100,100,0,0,50,100,50,100,7.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Globe Arena
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Eastleigh,Braintree Town,N/A,10,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,1.41,0.00,0.00,2.25,25,100,25,0,0,50,75,25,75,7.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Silverlake Stadium
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Scunthorpe United,Truro City,N/A,10,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,0.83,0.00,0.00,3.00,50,100,50,50,0,75,100,50,75,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Glanford Park
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Boston United,Boreham Wood,N/A,10,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.70,0.00,0.00,3.50,50,50,50,50,50,0,100,50,50,8.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Jakemans Stadium
